"","X.x","Line","habitat","watering","fertilization","WFtreatment","Plot","rawcount","obsID","IDnum","family.x","annual.x","MarinaSp","nat.inv","Functional.group.x","species","X.y","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","X.1","annual.y","family.y","origin","Functional.group.y","SCT","SCP","Starch","CN","Carbon","N","Mass","Length","Shape","Compact","Disp","Texture","mucilage","Perimeter","Intensity","W","area","dispcat","totplotincmissing","totplottraits","relab","relab_traitsonly"
"3766",3766,"3","Harsh","watered","unfertilized","W","48",0,5063,22,"Poaceae","perennial","no","native","Grass","ELYELY",15,-2.70960188672319,0.207937366544262,0.654469349923819,0.235716278856385,-0.923023746326361,-0.684047382853335,-0.88601660111779,0.151059186112228,-0.589669079303955,0.161321313836724,0.0891036849469947,15,"perennial","Poaceae","Native","Grass",1.58113883008419,-0.15136743717927,1,19.1514827269948,0.413631561571476,21.5978870914493,0.927230671912489,1.78883299126556,-1.77797598776172,2.67761700036402,1,0.378265599210711,0,2.51691842807734,35.738312,1.06354994,1.54398710328834,NA,81,79,0,0
"3767",3767,"3","Harsh","watered","unfertilized","W","48",0,5064,23,"Onagraceae","annual","yes","native","Forb","EPIBRA",58,0.69479589817417,-1.08535640880339,-0.564405500628672,0.72215073672467,0.669964587807307,-1.06076370639999,-0.34095354770759,0.466396206566727,0.517665167969048,0.239703401091951,0.202565798008234,58,"annual","Onagraceae","Native","Forb",1.04880884817015,0.802227144773952,0,12.0193064809207,0.540336963921035,44.9557522123894,-0.0474323364348889,0.903538405495452,-2.63258699117071,2.66374130438694,1,-1.05371988232544,1,1.72735155289464,11.1111555,1.3028486,0.841825945300508,NA,81,79,0,0
"3768",3768,"3","Harsh","watered","unfertilized","W","48",0,5066,129,"EUPHORBIACEAE","annual","no","native","Forb","ERESET",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,79,0,0
"3769",3769,"3","Harsh","watered","unfertilized","W","48",0,5068,24,"polygonaceae","shrub","no","native","Forb","ERINUD",16,-0.865269566578975,0.153038736466342,0.787978790882367,-0.395154020549019,-1.68544149330574,-0.347517540532945,-0.430950315157693,-0.68429222392312,-0.281017626318182,-0.0336888708636022,0.154396093044183,16,"shrub","polygonaceae","Native","Forb",1.48323969741913,-0.325967198496102,1,16.8480933266433,0.421308030112923,25.0062735257215,-0.0043092715880984,1.06560840293529,-2.57309223876675,2.58996649672405,0,-0.51356219810559,0,1.7995165385548,15.398703,1.2408079,0.76562606218026,NA,81,79,0,0
"3770",3770,"3","Harsh","watered","unfertilized","W","48",0,5069,25,"Asteraceae","perennial","no","native","Forb","ERILAN",59,-0.351073200782756,-2.38243378098337,-2.31700573747341,0.90482776081186,-0.519046538268541,0.912359105405693,-0.0736682577871696,-0.334417128185683,-0.539170750724247,1.24062073696046,0.175835591211634,59,"perennial","Asteraceae","Native","Forb",2.48997991959775,1.40140465800767,0,14.1387151310228,0.547499181669394,38.7234042553191,-1.74524172632302,0.977902837732403,-2.08500147076109,2.40102480908706,1,0.244682176775589,0,1.73167460692358,12.0670282,0.71346458,0.176962514410011,NA,81,79,0,0
"3771",3771,"3","Harsh","watered","unfertilized","W","48",0,5070,130,"polygonaceae","annual","no","native","Forb","ERIVIM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,79,0,0
"3772",3772,"3","Harsh","watered","unfertilized","W","48",0,5071,131,"Geraniaceae","annual","no","invasive","Forb","EROBRA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,79,0,0
"3773",3773,"3","Harsh","watered","unfertilized","W","48",0,5072,132,"Geraniaceae","annual","yes","invasive","Forb","EROCIC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,79,0,0
"3774",3774,"3","Harsh","watered","unfertilized","W","48",0,5073,26,"Euphorbiaceae","annual","yes","native","Forb","EUPCRE",60,1.47854158939488,0.759762324872449,-0.309877876766855,0.906765666021402,-0.357287147544724,0.352980028076407,-0.382330810973409,-0.223851142290827,0.343256653239462,0.0773706264323458,-0.401294278160812,60,"annual","Euphorbiaceae","Native","Forb",1.70293863659264,-0.122917431595491,0,16.0309635173059,0.49744847605225,31.0304789550073,-0.331842968237551,0.640096448045438,-4.02892873737209,2.70760613636994,0,-0.967567768499127,0,1.545108734716,14.3416118,1.4978324,0.741595476775378,NA,81,79,0,0
"3775",3775,"3","Harsh","watered","unfertilized","W","48",0,5074,27,"Asteraceae","annual","no","native","Forb","FILCAL",61,2.56757521251956,-2.0342007028216,0.926828383549009,-0.770261772227781,0.108447556935561,0.588305348335166,-1.39432878667131,-0.353066390935662,-0.697709577805309,-0.531847959791808,0.19393021656056,61,"annual","Asteraceae","Native","Forb",0.645497224367903,-1.09973833391323,0,9.81630155427732,0.503667189952904,51.309262166405,-3.53247541438901,-0.395146295647733,-2.56368267950789,2.59690995660948,0,-0.689385624092392,0,0.40253863014567,20.89815,0.34122222,-1.8558694741918,NA,81,79,0,0
"3776",3776,"3","Harsh","watered","unfertilized","W","48",0,5075,28,"LILIACEAE","bulb","no","native","Forb","FRIPUR",17,-1.20420785567635,-0.0698339723562483,-0.203249065714988,-0.173845643602971,1.78813410835963,-1.64175736005251,1.52303795290011,0.695812494421227,0.803959012608015,-0.214819558962127,-0.389626812578765,17,"bulb","LILIACEAE","Native","Forb",0.948683298050514,0.470304461433783,0,15.0369629317607,0.454314349347757,30.2131721285396,1.67883803431668,2.03858246313864,-2.37992061726922,2.62452810405701,2,-2.69569719463077,0,2.93858429495371,19.242952,5.6988539,3.42755748127176,NA,81,79,0,0
"3777",3777,"3","Harsh","watered","unfertilized","W","48",0,5076,81,"Rubiaceae","annual","no",NA,"Forb","GALIUMSP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,79,0,0
"3778",3778,"3","Harsh","watered","unfertilized","W","48",0,5077,31,"Polemoniaceae","annual","yes","native","Forb","GILCAP",20,0.475729800485778,-0.023264540353209,-0.794156813196411,2.15725344474348,-0.788661352718866,-0.479097560060612,0.451600463341319,-0.300633772217659,-0.181515445987076,-0.293522305465917,0.0183041348133415,20,"annual","Polemoniaceae","Native","Forb",1.84390889145858,1.78074073040443,0,18.9631241997439,0.483361618798956,25.4895561357702,0.263248488810514,0.748489688306634,-2.99409267546784,2.6957116699962,0,-0.894615740898308,1,1.58766840690048,13.222789,1.3028482,0.707822913253542,NA,81,79,0,0
"3779",3779,"3","Harsh","watered","unfertilized","W","48",0,5078,32,"Polemoniaceae","annual","yes","native","Forb","GILTRI",21,1.19255136489323,-1.09337419630606,0.883272312687844,1.89434288967924,-0.117430016512111,-0.764470901776775,-0.181422598288302,-1.37658149033638,0.402941638215947,-0.744596109488324,-0.0940318729292633,21,"annual","Polemoniaceae","Native","Forb",0.547722557505166,1.78484226799345,0,15.7635157184815,0.448650154798762,28.4613003095975,-0.957568559437174,0.301284858625074,-3.39952861921195,2.66097160197137,0,-0.503125100711392,1,1.16161228313025,18.732731,0.86413413,-0.167471668202674,NA,81,79,0,0
"3780",3780,"3","Harsh","watered","unfertilized","W","48",0,5079,33,"Asteraceae","annual","yes","native","Forb","HEMCON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,79,0,0
"3781",3781,"3","Harsh","watered","unfertilized","W","48",0,5080,34,"Asteraceae","annual","yes","native","Forb","HOLVIR",22,0.54241256621155,0.660235495451128,-2.87360158097663,-0.129609854149187,-0.915217045041742,0.406362344728529,-0.0687043196819775,0.705358256703629,-0.350060988306379,0.466634067299185,0.147386600850569,22,"annual","Asteraceae","Native","Forb",2.96647939483827,-0.436417162375974,0,13.2298637426429,0.556614654002714,42.072591587517,0.64257730864977,1.2504712588193,-2.67588103869234,2.59688938916408,0,-1.30020301723095,0,2.07178169229508,8.0783162,1.6041876,1.32735323861044,NA,81,79,0,0
"3782",3782,"3","Harsh","watered","unfertilized","W","48",0,5081,35,"Asteraceae","annual","yes","invasive","Forb","HYPGLA",23,-0.68445472356527,-0.789253604720782,-1.16287353621796,-0.688739409619133,0.30269832129814,0.317494550092756,0.0297801831321068,0.651360964919369,-0.604828310361108,-0.168717342893219,-0.274621093265259,23,"annual","Asteraceae","Non-Native","Forb",1.89736659610103,-0.69910604060618,0,14.7603540224668,0.489033834586466,33.1315789473684,-0.610968294602301,1.54321663225137,-1.7634817586316,2.54506344763454,1,-1.13784512469487,0,2.25767855975798,13.89008905,0.62483544,0.549988566019796,NA,81,79,0,0
"3783",3783,"3","Harsh","watered","unfertilized","W","48",0,5082,36,"Asteraceae","annual","no","invasive","Forb","LACSER",24,0.432337746841278,-1.61808135903796,-0.293194202625147,-0.178227879691663,1.54097937704194,-1.28723855795664,0.485722601012554,1.91141086681382,0.549471432901563,0.512214964372306,-0.124497387027286,24,"annual","Asteraceae","Non-Native","Forb",0.806225774829855,0.215874396556445,0,13.0077183586674,0.57010355540214,43.8280980324474,-0.498403103767433,1.27243634374138,-2.0342974775446,2.66143964150888,2,-2.33509289225609,0,1.98844255655639,20.6608395,1.11894288,0.970596438388775,NA,81,79,0,0
"3784",3784,"3","Harsh","watered","unfertilized","W","48",1,5083,37,"Asteraceae","annual","yes","native","Forb","LAGMIN",25,1.18047893050022,-1.28995470689415,-0.65348092152654,-0.654437958705059,-0.10574946777738,-0.605348610030677,-0.298929034782264,0.0250580031126073,-0.0307140928745167,-0.744906388760182,-0.0486749525270064,25,"annual","Asteraceae","Native","Forb",1.09544511501033,-0.17003949713591,0,10.4490356325597,0.512894736842105,49.0853658536585,-1.09654775461923,0.881759036872278,-2.21095917177849,2.57148452930381,0,-1.55553064395559,0,1.64530473835931,11.8666457,0.90844863,0.40109269636601,NA,81,79,0.0123456790123457,0.0126582278481013
"3785",3785,"3","Harsh","watered","unfertilized","W","48",0,5084,38,"Asteraceae","annual","yes","native","Forb","LASCAL",26,-0.855600712081132,-2.9089589943611,-0.356127101943535,-1.37223568901622,1.39852670010975,0.470862790402739,0.695308048505875,-0.672274359166466,0.367413643310184,0.395022310805886,0.089471520195137,26,"annual","Asteraceae","Native","Forb",0.974679434480896,-0.0553490477977028,0,11.166593374377,0.470237654320988,42.1111111111111,-1.63951059669039,1.21721132052712,-1.90902869353915,2.26921623284771,2,-1.13784512469487,0,1.99320057996534,13.89008905,0.684413922222222,0.0898811460014157,NA,81,79,0,0
"3786",3786,"3","Harsh","watered","unfertilized","W","48",0,5085,39,"Brassicaceae","annual","yes","native","Forb","LEPNIT",62,0.456882474785143,-0.698428077942507,-1.10996274114978,2.24712316189719,-0.457750733024596,-1.46173764622008,0.0699519345947875,-1.42829434387992,-0.648998558540485,-0.123649751855052,0.159538162809917,62,"annual","Brassicaceae","Native","Forb",1.73205080756888,2.7795448548704,0,12.1839416058394,0.457175897748022,37.522824102252,0.0378977230030083,0.701270645689837,-2.69448742591283,2.68505937148159,0,-0.457125248722933,1,1.55311068482785,20.332375,1.2053563,0.604020076087439,NA,81,79,0,0
"3787",3787,"3","Harsh","watered","unfertilized","W","48",0,5086,140,"Polemoniaceae","annual","no","native","Forb","LINBIC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,79,0,0
"3788",3788,"3","Harsh","watered","unfertilized","W","48",0,5087,40,"Polemoniaceae","annual","yes","native","Forb","LINDIC",27,1.81396131446537,-0.902881710072665,0.0312515998158308,0.100931669035305,-0.512609295499911,0.539771517597449,0.0442732357188493,0.536647472935483,0.312059410243154,-0.470144917890935,0.0678572913774382,27,"annual","Polemoniaceae","Native","Forb",1.18321595661992,-0.408098173387183,0,17.2459543672731,0.535685295035904,31.0615048392132,-1.45703876564565,0.27470533765457,-2.97528883008141,2.5918348728539,0,-1.58441937247602,0,1.09642630113739,11.835427,0.70017023,-0.445986101058937,NA,81,79,0,0
"3789",3789,"3","Harsh","watered","unfertilized","W","48",0,5088,141,"Polemoniaceae","annual","no","native","Forb","LINJEP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,79,0,0
"3790",3790,"3","Harsh","watered","unfertilized","W","48",0,5089,41,"Poaceae","annual","no","invasive","Grass","LOLMUL",28,-3.43344156878536,0.26762620390829,1.40898811126351,0.62090306137351,-0.268645786713598,0.365010559100657,-1.082668257357,0.819965131656575,-0.425093168073828,0.739545900690148,0.155933889045657,28,"annual","Poaceae","Non-Native","Grass",1.54919333848297,-0.763451001845815,1,24.1925739458779,0.416038961038961,17.1969696969697,0.809284418188988,1.69860791086434,-1.97339010387793,2.68946621591085,2,1.06366243924159,0,2.43274875573566,30.3076164705882,1.41024605882353,1.7393187985898,NA,81,79,0,0
"3791",3791,"3","Harsh","watered","unfertilized","W","48",0,5090,42,"Apiaceae","perennial","no","native","Forb","LOMMAR",29,-1.89391490164395,1.12913484253326,-1.3179957213243,0.865314928936912,1.55854269134145,-0.506219099768159,-0.67077321645898,-0.187660720262762,0.128828536955452,1.06079153664063,-0.621068834342044,29,"perennial","Apiaceae","Native","Forb",2.14476105895272,0.197062250403682,0,12.5815245702379,0.446851680542707,35.5164970706136,1.81533763992046,2.22780449775705,-3.1961209221591,2.71316244932824,2,0.0929242357021013,0,3.1013612581708,27.825987,5.4241036,3.69118087880336,NA,81,79,0,0
"3792",3792,"3","Harsh","watered","unfertilized","W","48",0,5091,43,"Fabaceae","annual","no","native","N-fixer","LOTHUM",30,0.44228748500502,1.8611625010003,0.00556373523539891,-0.68707116770968,0.320036275010766,0.27414789868098,-0.675922821064061,-0.562462934448334,-0.176291284238258,-0.977903503346225,0.0601712584987333,30,"annual","Fabaceae","Native","N-fixer",1.61245154965971,-1.81119325937621,0,13.2372424209731,0.412008059100067,31.124916051041,1.12824390379271,0.883592152888319,-3.37275459263362,2.70068455563839,0,-1.10593791567203,0,1.85925698322508,11.572741,2.0783535,1.33596055364594,NA,81,79,0,0
"3793",3793,"3","Harsh","watered","unfertilized","W","48",0,5092,142,"Fabaceae","annual","no","native","N-fixer","LOTWRA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,79,0,0
"3794",3794,"3","Harsh","watered","unfertilized","W","48",0,5093,143,"Fabaceae","annual","yes","native","N-fixer","LUPBICNAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,79,0,0
"3795",3795,"3","Harsh","watered","unfertilized","W","48",0,5095,45,"Asteraceae","annual","yes","native","Forb","MICCAL",63,-1.16067687715338,0.167370550624856,-0.415549001731572,1.39982660934514,-0.108442354232872,1.53427413884001,-0.35615758907733,-0.118658103550242,-0.872522070128364,0.138023432468031,-0.0208460313755135,63,"annual","Asteraceae","Native","Forb",2.30217288664427,-0.0888827304200882,0,22.1521121760738,0.438681898066784,19.8031634446397,-0.294136188858246,0.94227562131013,-2.68322533244877,2.62183561796761,1,0.526197638613817,0,1.81370629934543,37.932685,1.6839538,1.06217289871369,NA,81,79,0,0
"3796",3796,"3","Harsh","watered","unfertilized","W","48",0,5096,46,"Asteraceae","annual","yes","native","Forb","MICDOU",32,-1.62891225161163,-0.280088668810476,-2.11602818879594,0.312479673315018,-0.486830278080301,0.873127177504403,1.0259761524768,1.0066762544404,-0.374673347161668,0.0530637013910621,-0.0806221486151807,32,"annual","Asteraceae","Native","Forb",2.68328157299975,0.0811796085706738,0,21.5573205454818,0.503683473389356,23.3648459383754,0.598612116942107,1.82927398864928,-1.79332723989442,2.4905274117614,1,-1.13784512469487,0,2.59469452876439,13.89008905,1.00024304285714,1.21328479852946,NA,81,79,0,0
"3797",3797,"3","Harsh","watered","unfertilized","W","48",0,5097,47,"PHRYMACEAE","annual","no","native","Forb","MIMDOU",33,0.254724105680038,0.352998231353213,1.61133001187006,1.39384262026705,0.248803409258598,0.44299457023084,1.93408563337745,1.2818700289257,0.612091525871143,-1.16866330543809,1.05078110794605,33,"annual","PHRYMACEAE","Native","Forb",0.836660026534076,0.0533250697852632,0,29.1386826347305,0.460810606060606,15.8143939393939,1.26415497533427,-0.0208641403018092,-2.82115488882226,2.66707885048752,1,-2.44453292468547,0,0.81145461203014,17.319935,0.6115411,-0.825711726445732,NA,81,79,0,0
"3798",3798,"3","Harsh","watered","unfertilized","W","48",0,5098,49,"Poaceae","perennial","no","native","Grass","NASPUL",35,-2.62863814909291,0.426309533491557,1.29850980998614,-1.26720123833496,0.791483997860052,-1.31014761477872,-1.11613727519222,0.421545114422355,-0.141495837516979,0.489233608519101,0.321283747178835,35,"perennial","Poaceae","Native","Grass",0.948683298050514,-1.38930676057088,1,12.8534535142799,0.406909265790317,31.6575825585123,1.52825677922226,1.84008928936019,-1.84705579965726,2.69248206787938,2,-0.30893763314468,0,2.55102236400242,20.11833,1.1211586,1.66270144662389,NA,81,79,0,0
"3799",3799,"3","Harsh","watered","unfertilized","W","48",0,5099,50,"Polemoniaceae","annual","no","native","Forb","NAVJEP",64,0.049409090230685,-0.350326687294902,-0.440166784521367,0.708647016305691,0.5898497771099,-0.0561151750711543,-0.742061390891926,-0.129692475723173,-0.636430426152551,0.267973851825415,0.126617935333437,64,"annual","Polemoniaceae","Native","Forb",1.67332005306815,0.130332391159668,0,13.2424995714041,0.473741183685986,35.7743023612389,-0.400141802076819,0.781482410036716,-2.59761028967591,2.68226415015408,1,-0.218878820719297,0,1.52071148012297,37.832402,0.94390033,0.355492625275396,NA,81,79,0,0
"3800",3800,"3","Harsh","watered","unfertilized","W","48",58,5100,51,"Caryophyllaceae","annual","no","invasive","Forb","PETPRO",36,-1.5969528911211,-0.139477661095307,3.59867188467506,-1.09340648020791,0.399148412915699,0.918799971780071,1.79821221704578,-2.09012371770426,-0.97989211096703,0.590768539778185,0.174734230628418,36,"annual","Caryophyllaceae","Non-Native","Forb",0.974679434480896,-0.72785754967314,1,20.5179856115108,0.257239215686275,12.5372549019608,-1.43478775114931,0.186775124920807,-3.12260612094121,2.43686427593443,2,-1.63019970968674,0,0.990325309906023,8.300277,0.70903314,-0.672971407205142,NA,81,79,0.716049382716049,0.734177215189873
"3801",3801,"3","Harsh","watered","unfertilized","W","48",0,5101,52,"Polemoniaceae","annual","no","native","Forb","PHLGRA",37,-0.209945472755487,-0.304057453973476,0.535733174615288,0.948478145402502,-1.6823402569019,-2.33327106254903,0.36462665890501,-0.236016536408578,0.186706862846653,0.0979607812932774,0.287351144613668,37,"annual","Polemoniaceae","Native","Forb",1.09544511501033,1.82947733441675,1,15.9009691848907,0.470654652445752,29.5991173225451,0.736458075197072,1.03931136953725,-2.49396550253776,2.70340302762697,0,-1.46488190172943,1,1.87501073167237,18.122561,1.7371311,1.29915109361491,NA,81,79,0,0
"3802",3802,"3","Harsh","watered","unfertilized","W","48",0,5102,53,"Plantaginaceae","annual","yes","native","Forb","PLAERE",38,0.495529597374922,0.295980429511545,-1.37949168845018,2.08571750711071,-0.741184576652317,-1.53903817702166,1.83957438521578,-0.72380832907064,-0.9741919543612,-0.203517451632981,-0.125451990699647,38,"annual","Plantaginaceae","Native","Forb",2.28035085019828,2.80064501142519,0,16.294731610338,0.444843962008141,27.2998643147897,0.590117280240401,0.876239232113229,-2.71738223940957,2.71229071464862,0,-2.28641660038899,1,1.70504875612542,9.0336294,1.3427315,0.88966055541865,NA,81,79,0,0
"3803",3803,"3","Harsh","watered","unfertilized","W","48",0,5103,154,"Poaceae","annual","yes","native","Grass","POASEC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,79,0,0
"3804",3804,"3","Harsh","watered","unfertilized","W","48",0,5105,54,"Asteraceae","annual","yes","native","Forb","RIGLEP",51,-1.0080504540276,-1.31403487188584,-0.77910374034186,-0.730701257018713,0.447869436194747,0.0122190256333328,0.244981498109555,0.209620776687602,0.0372133209572044,-0.619714799935541,-0.204057099925257,51,"annual","Asteraceae","Native","Forb",1.34164078649987,-0.330782458023401,0,14.968,0.472940813810111,31.596794081381,-0.323240167852495,1.67686638488674,-1.71755124321614,2.47112828033668,1,-1.13784512469487,0,2.38929619740638,13.89008905,0.62926691,0.709369779744966,NA,81,79,0,0
"3805",3805,"3","Harsh","watered","unfertilized","W","48",0,5106,55,"Malvaceae","annual","yes","native","Forb","SIDDIP",52,-0.427975732281628,0.569877749078908,0.568847600464806,1.68522098449527,1.77202532334609,-0.696273216909775,0.542589413244892,-0.858016767902673,1.33068442539572,0.850887544681607,-0.030513454929264,52,"annual","Malvaceae","Native","Forb",1,1.22334880257496,0,15.9110717840947,0.436444174757282,27.4302184466019,1.59678824163875,1.03931147564669,-4.25746296858371,2.66875617017102,2,-0.862064654801078,1,1.98525228340817,20.92946,2.2068658,1.51081974928095,NA,81,79,0,0
"3806",3806,"3","Harsh","watered","unfertilized","W","48",0,5107,56,"Caryophyllaceae","annual","no","native","Forb","SILGAL",65,2.09862639550221,0.776020446237117,1.76090064468213,-1.09875530062284,-1.49393137053325,-0.00881450260971138,0.905557212131621,-0.0822799382050675,0.0919298608351199,0.796759257755998,0.015721454546968,65,"annual","Caryophyllaceae","Native","Forb",1.34164078649987,-1.07219527094696,1,16.3532254167673,0.46760621761658,28.594127806563,-1.33005056294423,-0.100906847975346,-4.06060613461544,2.64062290977872,0,-2.97187702609011,0,0.87254233461121,9.9715766,0.66471857,-0.753495368087859,NA,81,79,0,0
