"","Line","habitat","watering","fertilization","WFtreatment","Plot","relcover","obsID","IDnum","family","annual","MarinaSp","nat.inv","Functional.group","clean_code"
"5459","4","Harshserp","watered","fertilized","FW","65",0,7350,105,"Fabaceae","annual","no","native","N-fixer","ASTBRE"
"5460","4","Harshserp","watered","fertilized","FW","65",0,7351,106,"Fabaceae","annual","yes","native","N-fixer","ASTGAM"
"5461","4","Harshserp","watered","fertilized","FW","65",25,7353,5,"Brassicaceae","annual","yes","native","Forb","ATHPUS"
"5462","4","Harshserp","watered","fertilized","FW","65",0,7354,6,"Poaceae","annual","yes","invasive","Grass","AVEFAT"
"5463","4","Harshserp","watered","fertilized","FW","65",0,7355,108,"Poaceae","annual","yes","invasive","Grass","BRODIA"
"5464","4","Harshserp","watered","fertilized","FW","65",8,7356,8,"Poaceae","annual","yes","invasive","Grass","BROHOR"
"5465","4","Harshserp","watered","fertilized","FW","65",0,7357,9,"Poaceae","annual","yes","invasive","Grass","BROMAD"
"5466","4","Harshserp","watered","fertilized","FW","65",0,7358,10,"MONTIACEAE","annual","no","native","Forb","CALCIL"
"5467","4","Harshserp","watered","fertilized","FW","65",0,7359,11,"Asteraceae","annual","yes","native","Forb","CALPAU"
"5468","4","Harshserp","watered","fertilized","FW","65",0,7360,110,"LILIACEAE","bulb","no","native","Forb","CALSUP"
"5469","4","Harshserp","watered","fertilized","FW","65",0,7361,111,"Onagraceae","annual","no","native","Forb","CAMGRA"
"5470","4","Harshserp","watered","fertilized","FW","65",0,7362,112,"Asteraceae","annual","yes","invasive","Forb","CARPYC"
"5471","4","Harshserp","watered","fertilized","FW","65",0,7363,12,"Orobanchaceae","annual","yes","native","Forb","CASATT"
"5472","4","Harshserp","watered","fertilized","FW","65",0,7364,113,"Orobanchaceae","annual","no","native","Forb","CASRUB"
"5473","4","Harshserp","watered","fertilized","FW","65",0,7365,13,"Asteraceae","annual","yes","invasive","Forb","CENSOL"
"5474","4","Harshserp","watered","fertilized","FW","65",0,7366,14,"Asteraceae","annual","no","native","Forb","CENTRI"
"5475","4","Harshserp","watered","fertilized","FW","65",0,7367,15,"Asteraceae","annual","yes","native","Forb","CHAGLA"
"5476","4","Harshserp","watered","fertilized","FW","65",0,7368,16,"AGAVACEAE","bulb","no","native","Forb","CHLPOM"
"5477","4","Harshserp","watered","fertilized","FW","65",0,7369,116,"polygonaceae","annual","no","native","Forb","CHOPOL"
"5478","4","Harshserp","watered","fertilized","FW","65",10,7370,80,"Onagraceae","annual","no","native","Forb","CLARKIASP"
"5479","4","Harshserp","watered","fertilized","FW","65",0,7371,19,"Plantaginaceae","annual","yes","native","Forb","COLSPA"
"5480","4","Harshserp","watered","fertilized","FW","65",0,7372,119,"CRASSULACEAE","annual","no","native","Forb","CRACON"
"5481","4","Harshserp","watered","fertilized","FW","65",0,7373,20,"Boraginaceae","annual","no","native","Forb","CRYHIS"
"5482","4","Harshserp","watered","fertilized","FW","65",0,7374,21,"THEMIDACEAE","perennial","no","native","Forb","DICCAP"
"5483","4","Harshserp","watered","fertilized","FW","65",0,7375,22,"Poaceae","perennial","no","native","Grass","ELYELY"
"5484","4","Harshserp","watered","fertilized","FW","65",0,7376,23,"Onagraceae","annual","yes","native","Forb","EPIBRA"
"5485","4","Harshserp","watered","fertilized","FW","65",1,7378,129,"EUPHORBIACEAE","annual","no","native","Forb","ERESET"
"5486","4","Harshserp","watered","fertilized","FW","65",0,7380,24,"polygonaceae","shrub","no","native","Forb","ERINUD"
"5487","4","Harshserp","watered","fertilized","FW","65",0,7381,25,"Asteraceae","perennial","no","native","Forb","ERILAN"
"5488","4","Harshserp","watered","fertilized","FW","65",0,7382,130,"polygonaceae","annual","no","native","Forb","ERIVIM"
"5489","4","Harshserp","watered","fertilized","FW","65",0,7383,131,"Geraniaceae","annual","no","invasive","Forb","EROBRA"
"5490","4","Harshserp","watered","fertilized","FW","65",0,7384,132,"Geraniaceae","annual","yes","invasive","Forb","EROCIC"
"5491","4","Harshserp","watered","fertilized","FW","65",0,7385,26,"Euphorbiaceae","annual","yes","native","Forb","EUPCRE"
"5492","4","Harshserp","watered","fertilized","FW","65",0,7386,27,"Asteraceae","annual","no","native","Forb","FILCAL"
"5493","4","Harshserp","watered","fertilized","FW","65",0,7387,28,"LILIACEAE","bulb","no","native","Forb","FRIPUR"
"5494","4","Harshserp","watered","fertilized","FW","65",0,7388,81,"Rubiaceae","annual","no",NA,"Forb","GALIUMSP"
"5495","4","Harshserp","watered","fertilized","FW","65",0,7389,31,"Polemoniaceae","annual","yes","native","Forb","GILCAP"
"5496","4","Harshserp","watered","fertilized","FW","65",0,7390,32,"Polemoniaceae","annual","yes","native","Forb","GILTRI"
"5497","4","Harshserp","watered","fertilized","FW","65",5,7391,33,"Asteraceae","annual","yes","native","Forb","HEMCON"
"5498","4","Harshserp","watered","fertilized","FW","65",0,7392,34,"Asteraceae","annual","yes","native","Forb","HOLVIR"
"5499","4","Harshserp","watered","fertilized","FW","65",0,7393,35,"Asteraceae","annual","yes","invasive","Forb","HYPGLA"
"5500","4","Harshserp","watered","fertilized","FW","65",1,7394,36,"Asteraceae","annual","no","invasive","Forb","LACSER"
"5501","4","Harshserp","watered","fertilized","FW","65",0,7395,37,"Asteraceae","annual","yes","native","Forb","LAGMIN"
"5502","4","Harshserp","watered","fertilized","FW","65",0,7396,38,"Asteraceae","annual","yes","native","Forb","LASCAL"
"5503","4","Harshserp","watered","fertilized","FW","65",0,7397,39,"Brassicaceae","annual","yes","native","Forb","LEPNIT"
"5504","4","Harshserp","watered","fertilized","FW","65",0,7398,140,"Polemoniaceae","annual","no","native","Forb","LINBIC"
"5505","4","Harshserp","watered","fertilized","FW","65",0,7399,40,"Polemoniaceae","annual","yes","native","Forb","LINDIC"
"5506","4","Harshserp","watered","fertilized","FW","65",0,7400,141,"Polemoniaceae","annual","no","native","Forb","LINJEP"
"5507","4","Harshserp","watered","fertilized","FW","65",0,7401,41,"Poaceae","annual","no","invasive","Grass","LOLMUL"
"5508","4","Harshserp","watered","fertilized","FW","65",0,7402,42,"Apiaceae","perennial","no","native","Forb","LOMMAR"
"5509","4","Harshserp","watered","fertilized","FW","65",0,7403,43,"Fabaceae","annual","no","native","N-fixer","LOTHUM"
"5510","4","Harshserp","watered","fertilized","FW","65",0,7404,142,"Fabaceae","annual","no","native","N-fixer","LOTWRA"
"5511","4","Harshserp","watered","fertilized","FW","65",0,7405,143,"Fabaceae","annual","yes","native","N-fixer","LUPBICNAN"
"5512","4","Harshserp","watered","fertilized","FW","65",0,7407,45,"Asteraceae","annual","yes","native","Forb","MICCAL"
"5513","4","Harshserp","watered","fertilized","FW","65",0,7408,46,"Asteraceae","annual","yes","native","Forb","MICDOU"
"5514","4","Harshserp","watered","fertilized","FW","65",0,7409,47,"PHRYMACEAE","annual","no","native","Forb","MIMDOU"
"5515","4","Harshserp","watered","fertilized","FW","65",0,7410,49,"Poaceae","perennial","no","native","Grass","NASPUL"
"5516","4","Harshserp","watered","fertilized","FW","65",0,7411,50,"Polemoniaceae","annual","no","native","Forb","NAVJEP"
"5517","4","Harshserp","watered","fertilized","FW","65",0,7412,51,"Caryophyllaceae","annual","no","invasive","Forb","PETPRO"
"5518","4","Harshserp","watered","fertilized","FW","65",1,7413,52,"Polemoniaceae","annual","no","native","Forb","PHLGRA"
"5519","4","Harshserp","watered","fertilized","FW","65",0,7414,53,"Plantaginaceae","annual","yes","native","Forb","PLAERE"
"5520","4","Harshserp","watered","fertilized","FW","65",0,7415,154,"Poaceae","annual","yes","native","Grass","POASEC"
"5521","4","Harshserp","watered","fertilized","FW","65",0,7417,54,"Asteraceae","annual","yes","native","Forb","RIGLEP"
"5522","4","Harshserp","watered","fertilized","FW","65",0,7418,55,"Malvaceae","annual","yes","native","Forb","SIDDIP"
"5523","4","Harshserp","watered","fertilized","FW","65",0,7419,56,"Caryophyllaceae","annual","no","native","Forb","SILGAL"
"5524","4","Harshserp","watered","fertilized","FW","65",22,7420,164,"Caryophyllaceae","annual","no","native","Forb","STENIT"
"5525","4","Harshserp","watered","fertilized","FW","65",0,7421,58,"Poaceae","annual","no","invasive","Grass","TAECAP"
"5526","4","Harshserp","watered","fertilized","FW","65",0,7423,59,"Brassicaceae","annual","yes","native","Forb","THYCUR"
"5527","4","Harshserp","watered","fertilized","FW","65",0,7424,166,"APIACEAE","annual","no","invasive","Forb","TORARV"
"5528","4","Harshserp","watered","fertilized","FW","65",0,7425,60,"Fabaceae","annual","yes","native","N-fixer","TRIALB"
"5529","4","Harshserp","watered","fertilized","FW","65",0,7427,61,"Fabaceae","annual","yes","native","N-fixer","TRIFUC"
"5530","4","Harshserp","watered","fertilized","FW","65",0,7428,62,"Fabaceae","annual","yes","invasive","N-fixer","TRIHIR"
"5531","4","Harshserp","watered","fertilized","FW","65",0,7429,170,"THEMIDACEAE","perennial","no","native","Forb","TRILAX"
"5532","4","Harshserp","watered","fertilized","FW","65",0,7430,63,"Fabaceae","annual","yes","native","N-fixer","TRIWIL"
"5533","4","Harshserp","watered","fertilized","FW","65",0,7431,65,"Asteraceae","annual","yes","native","Forb","UROLIN"
"5534","4","Harshserp","watered","fertilized","FW","65",0,7432,66,"Caryophyllaceae","annual","no","invasive","Forb","VELRIG"
"5535","4","Harshserp","watered","fertilized","FW","65",0,7433,67,"Fabaceae","annual","yes","invasive","N-fixer","VICVIL"
"5536","4","Harshserp","watered","fertilized","FW","65",0,7434,68,"VIOLACEAE","perennial","no","native","Forb","VIODOU"
"5537","4","Harshserp","watered","fertilized","FW","65",0,7435,69,"Poaceae","annual","no","native","Grass","VULMIC"
"5538","4","Harshserp","watered","fertilized","FW","65",0,7436,70,"Poaceae","annual","no","invasive","Grass","VULMYU"
"5539","4","Harshserp","watered","fertilized","FW","65",0,7438,71,"MELANTHIACEAE","perennial","no","native","Forb","ZIGFRE"
"5540","4","Harshserp","watered","fertilized","FW","65",0,7440,103,"Boraginaceae","annual","yes","native","Forb","AMSMEN"
"5541","4","Harshserp","watered","fertilized","FW","65",0,7441,3,"Primulaceae","annual","yes","invasive","Forb","ANAARV"
"5542","4","Harshserp","watered","fertilized","FW","65",0,7442,118,"MONTIACEAE","annual","no","native","Forb","CLAEXI"
"5543","4","Harshserp","watered","fertilized","FW","65",0,7443,122,"Poaceae","annual","yes","invasive","Grass","CYNECH"
"5544","4","Harshserp","watered","fertilized","FW","65",0,7444,126,"Brassicaceae","annual",NA,"invasive","Forb","DRAVER"
"5545","4","Harshserp","watered","fertilized","FW","65",0,7445,127,"Onagraceae","perennial","no","native","Forb","EPICIL"
"5546","4","Harshserp","watered","fertilized","FW","65",0,7447,133,"Poaceae","annual","yes","invasive","Grass","GASVEN"
"5547","4","Harshserp","watered","fertilized","FW","65",0,7448,136,"Linaceae","annual",NA,"native","Forb","HESMIC"
"5548","4","Harshserp","watered","fertilized","FW","65",0,7450,146,"Poaceae","perennial","no","native","Grass","MELCAL"
"5549","4","Harshserp","watered","fertilized","FW","65",0,7451,48,"PHRYMACEAE","perennial","no","native","Forb","MIMGUT"
"5550","4","Harshserp","watered","fertilized","FW","65",0,7452,148,"Caryophyllaceae","annual",NA,"native","Forb","MINDOU"
"5551","4","Harshserp","watered","fertilized","FW","65",0,7453,153,"VALERIANACEAE","annual","no","native","Forb","PLECIL"
"5552","4","Harshserp","watered","fertilized","FW","65",0,7454,156,"Asteraceae","annual",NA,"invasive","Forb","PSELUT"
"5553","4","Harshserp","watered","fertilized","FW","65",0,7455,159,"Caryophyllaceae","annual","no","invasive","Forb","SAGAPE"
"5554","4","Harshserp","watered","fertilized","FW","65",0,7456,162,"Asteraceae","annual","yes","invasive","Forb","SENVUL"
"5555","4","Harshserp","watered","fertilized","FW","65",0,7457,57,"Iridaceae","perennial","no","native","Forb","SISBEL"
"5556","4","Lushserp","unwatered","unfertilized","C","60",0,7482,1,"Asteraceae","annual","yes","native","Forb","AGOHET"
"5557","4","Lushserp","unwatered","unfertilized","C","60",0,7483,2,"ALLIACEAE","bulb","no","native","Forb","ALLFAL"
"5558","4","Lushserp","unwatered","unfertilized","C","60",0,7484,102,"ALLIACEAE","bulb","no","native","Forb","ALLAMP"
"5559","4","Lushserp","unwatered","unfertilized","C","60",0,7485,4,"Asteraceae","annual","yes","native","Forb","ANCFIL"
"5560","4","Lushserp","unwatered","unfertilized","C","60",0,7486,105,"Fabaceae","annual","no","native","N-fixer","ASTBRE"
"5561","4","Lushserp","unwatered","unfertilized","C","60",0,7487,106,"Fabaceae","annual","yes","native","N-fixer","ASTGAM"
"5562","4","Lushserp","unwatered","unfertilized","C","60",4,7489,5,"Brassicaceae","annual","yes","native","Forb","ATHPUS"
"5563","4","Lushserp","unwatered","unfertilized","C","60",16,7490,6,"Poaceae","annual","yes","invasive","Grass","AVEFAT"
"5564","4","Lushserp","unwatered","unfertilized","C","60",0,7491,108,"Poaceae","annual","yes","invasive","Grass","BRODIA"
"5565","4","Lushserp","unwatered","unfertilized","C","60",0,7492,8,"Poaceae","annual","yes","invasive","Grass","BROHOR"
"5566","4","Lushserp","unwatered","unfertilized","C","60",0,7493,9,"Poaceae","annual","yes","invasive","Grass","BROMAD"
"5567","4","Lushserp","unwatered","unfertilized","C","60",0,7494,10,"MONTIACEAE","annual","no","native","Forb","CALCIL"
"5568","4","Lushserp","unwatered","unfertilized","C","60",0,7495,11,"Asteraceae","annual","yes","native","Forb","CALPAU"
"5569","4","Lushserp","unwatered","unfertilized","C","60",0,7496,110,"LILIACEAE","bulb","no","native","Forb","CALSUP"
"5570","4","Lushserp","unwatered","unfertilized","C","60",0,7497,111,"Onagraceae","annual","no","native","Forb","CAMGRA"
"5571","4","Lushserp","unwatered","unfertilized","C","60",0,7498,112,"Asteraceae","annual","yes","invasive","Forb","CARPYC"
"5572","4","Lushserp","unwatered","unfertilized","C","60",0,7499,12,"Orobanchaceae","annual","yes","native","Forb","CASATT"
"5573","4","Lushserp","unwatered","unfertilized","C","60",0,7500,113,"Orobanchaceae","annual","no","native","Forb","CASRUB"
"5574","4","Lushserp","unwatered","unfertilized","C","60",0,7501,13,"Asteraceae","annual","yes","invasive","Forb","CENSOL"
"5575","4","Lushserp","unwatered","unfertilized","C","60",0,7502,14,"Asteraceae","annual","no","native","Forb","CENTRI"
"5576","4","Lushserp","unwatered","unfertilized","C","60",0,7503,15,"Asteraceae","annual","yes","native","Forb","CHAGLA"
"5577","4","Lushserp","unwatered","unfertilized","C","60",0,7504,16,"AGAVACEAE","bulb","no","native","Forb","CHLPOM"
"5578","4","Lushserp","unwatered","unfertilized","C","60",0,7505,116,"polygonaceae","annual","no","native","Forb","CHOPOL"
"5579","4","Lushserp","unwatered","unfertilized","C","60",0,7506,80,"Onagraceae","annual","no","native","Forb","CLARKIASP"
"5580","4","Lushserp","unwatered","unfertilized","C","60",0,7507,19,"Plantaginaceae","annual","yes","native","Forb","COLSPA"
"5581","4","Lushserp","unwatered","unfertilized","C","60",1,7508,119,"CRASSULACEAE","annual","no","native","Forb","CRACON"
"5582","4","Lushserp","unwatered","unfertilized","C","60",0,7509,20,"Boraginaceae","annual","no","native","Forb","CRYHIS"
"5583","4","Lushserp","unwatered","unfertilized","C","60",0,7510,21,"THEMIDACEAE","perennial","no","native","Forb","DICCAP"
"5584","4","Lushserp","unwatered","unfertilized","C","60",0,7511,22,"Poaceae","perennial","no","native","Grass","ELYELY"
"5585","4","Lushserp","unwatered","unfertilized","C","60",1,7512,23,"Onagraceae","annual","yes","native","Forb","EPIBRA"
"5586","4","Lushserp","unwatered","unfertilized","C","60",0,7514,129,"EUPHORBIACEAE","annual","no","native","Forb","ERESET"
"5587","4","Lushserp","unwatered","unfertilized","C","60",0,7516,24,"polygonaceae","shrub","no","native","Forb","ERINUD"
"5588","4","Lushserp","unwatered","unfertilized","C","60",0,7517,25,"Asteraceae","perennial","no","native","Forb","ERILAN"
"5589","4","Lushserp","unwatered","unfertilized","C","60",0,7518,130,"polygonaceae","annual","no","native","Forb","ERIVIM"
"5590","4","Lushserp","unwatered","unfertilized","C","60",0,7519,131,"Geraniaceae","annual","no","invasive","Forb","EROBRA"
"5591","4","Lushserp","unwatered","unfertilized","C","60",0,7520,132,"Geraniaceae","annual","yes","invasive","Forb","EROCIC"
"5592","4","Lushserp","unwatered","unfertilized","C","60",0,7521,26,"Euphorbiaceae","annual","yes","native","Forb","EUPCRE"
"5593","4","Lushserp","unwatered","unfertilized","C","60",0,7522,27,"Asteraceae","annual","no","native","Forb","FILCAL"
"5594","4","Lushserp","unwatered","unfertilized","C","60",0,7523,28,"LILIACEAE","bulb","no","native","Forb","FRIPUR"
"5595","4","Lushserp","unwatered","unfertilized","C","60",0,7524,81,"Rubiaceae","annual","no",NA,"Forb","GALIUMSP"
"5596","4","Lushserp","unwatered","unfertilized","C","60",0,7525,31,"Polemoniaceae","annual","yes","native","Forb","GILCAP"
"5597","4","Lushserp","unwatered","unfertilized","C","60",0,7526,32,"Polemoniaceae","annual","yes","native","Forb","GILTRI"
"5598","4","Lushserp","unwatered","unfertilized","C","60",3,7527,33,"Asteraceae","annual","yes","native","Forb","HEMCON"
"5599","4","Lushserp","unwatered","unfertilized","C","60",0,7528,34,"Asteraceae","annual","yes","native","Forb","HOLVIR"
"5600","4","Lushserp","unwatered","unfertilized","C","60",0,7529,35,"Asteraceae","annual","yes","invasive","Forb","HYPGLA"
"5601","4","Lushserp","unwatered","unfertilized","C","60",0,7530,36,"Asteraceae","annual","no","invasive","Forb","LACSER"
"5602","4","Lushserp","unwatered","unfertilized","C","60",0,7531,37,"Asteraceae","annual","yes","native","Forb","LAGMIN"
